index,pattern,Lb,Ub,Unit,Rate
815,from $ NUM_1 to $ NUM_2
816,$ NUM_1 off the price
817,NUM_1 price $ NUM_2 price
818,  $ NUM_1 Small price
819,$ NUM_1 after NUM_2 % decrease
820,NUM_1 after NUM_2 % decrease in
821,at $ NUM_1 after NUM_2 %
822,now at $ NUM_1 after NUM_2
823,", now at $ NUM_1 after"
824,", NUM_1 - NUM_2 ( US$"
825,NUM_1 at cheap price   $
826,with a $ NUM_1 price
827,) just buy   $ NUM_1
828,in the $ NUM_1 price
829,just buy   $ NUM_1 price
830,after NUM_1 % decrease in price
831,NUM_1 €    Unit price
832,from NUM_1 €    Unit price
833,NUM_1 - NUM_2 - NUM_3 ;
834,NUM_1 prices for this product -
835,at the $ NUM_1 price
836,$ NUM_1 to the price
837,worth the $ NUM_1 price
838,Subscription - Save $ NUM_1 over
839,the $ NUM_1 NUM_2 price
840,$ NUM_1 to $ NUM_2 price
841,NUM_1 to $ NUM_2 price
842,$ NUM_1 price $ NUM_2 NUM_3
843,Magazine Subscription - Save $ NUM_1
844,a $ NUM_1 NUM_2 price
845,the $ NUM_1 to $ NUM_2
846,NUM_1 -   just download
847,NUM_1 cd ) just buy
848,- NUM_1 - NUM_2 - NUM_3
849,( NUM_1 cd ) just buy
850,  $ NUM_1 price $ NUM_2
851,- NUM_1 ; Music CDBest price
852,- NUM_1 - NUM_2 ; Music
853,NUM_1 ; Music CDBest price
854,NUM_1 - NUM_2 ; Music CDBest
855,NUM_1 off the regular price
856,NUM_1 over the cover price
857,$ NUM_1 over the cover price
858,$ NUM_1 off the regular price
859,- Save $ NUM_1 over the
860,Save $ NUM_1 over the cover
861,", the $ NUM_1 price"
862,NUM_1 - NUM_2 ( US$ nominal
863,NUM_1 - NUM_2 ( US$ NUM_3
864,- NUM_1 ( US$ nominal price
865,NUM_1 ( US$ nominal price
866,"$ NUM_1 , the price"
867,NUM_1 to $ NUM_2 prices
868,- $ NUM_1 - $ NUM_2
869,NUM_1 - NUM_2 - NUM_3 -
870,$ NUM_1 price $ NUM_2
871,NUM_1 % decrease in price !
872,between $ NUM_1 and $ NUM_2
873,NUM_1 % decrease in price
874,"$ NUM_1 to $ NUM_2 ,"
875,in the $ NUM_1 to $
876,NUM_1 Buy   $ NUM_2 Best
877,- NUM_1 price $ NUM_2 price
878,NUM_1 from NUM_2 €    Unit
879,- NUM_1 from NUM_2 €
880,"capita , NUM_1 - NUM_2 ("
881,"expenditure per capita , NUM_1 -"
882,"per capita , NUM_1 - NUM_2"
883,of the $ NUM_1 price
884,for the $ NUM_1 price
885,$ NUM_1 to $ NUM_2 NUM_3
886,"forecast expenditure per capita , NUM_1"
887,the $ NUM_1 asking price
888,$ NUM_1 's discount price
889,NUM_1 NUM_2 at list price
890,) Buy   $ NUM_1 Best
891,buy   $ NUM_1 price
892,NUM_1     |     Sale price
893,$ NUM_1     |     Sale
894,"NUM_1 "" ( NUM_2 mm )"
895,$ NUM_1 ( regular price
896,NUM_1 ( NUM_2 cd ) just
897,$ NUM_1 NUM_2 at list price
898,$ NUM_1 price $ NUM_2 -
899,NUM_1 cd ) at cheap price
900,( NUM_1 cd ) at cheap
901,"$ NUM_1 class=""sale - price"
902,( US$ NUM_1 nominal price
903,- NUM_1 ( US$ NUM_2 nominal
904,NUM_1 ( US$ NUM_2 nominal price
905,$ NUM_1 - NUM_2 price
906,"$ NUM_1 , a price"
907,the $ NUM_1 purchase price
908,$ NUM_1 Cabinet Knobs and Pulls
909,""" ( NUM_1 mm )"
910,"for $ NUM_1 , which is"
911,$ NUM_1 to $ NUM_2 per
912,with the $ NUM_1 price
913,"$ NUM_1 , NUM_2 , NUM_3"
914,and a $ NUM_1 price
915,NUM_1 price $ NUM_2 - Ban
916,range from $ NUM_1 to $
917,that the $ NUM_1 price
918,"$ NUM_1 , which is a"
919,$ NUM_1 ( list price
920,the $ NUM_1 ticket price
921,add $ NUM_1 to the price
922,at a $ NUM_1 price
923,- NUM_1 - NUM_2 ; DVDBest
924,NUM_1 - NUM_2 ; DVDBest price
925,$ NUM_1 and the price
926,( NUM_1 cd ) -
927,NUM_1 - $ NUM_2 - $
928,"value , NUM_1 - NUM_2 ("
929,$ NUM_1 - $ NUM_2 -
930,and the $ NUM_1 price
931,"NUM_1 , NUM_2 , NUM_3 ,"
932,- NUM_1 ; DVDBest price
933,rating and $ NUM_1 price
934,", NUM_1 , NUM_2 , NUM_3"
935,NUM_1 - NUM_2 price $ NUM_3
936,"shipping , that 's $ NUM_1"
937,the $ NUM_1 retail price
938,"- NUM_1 ( US$ NUM_2 ,"
939,List price $ NUM_1 price $
940,NUM_1 cd ) -   just
941,to the $ NUM_1 price
942,% from $ NUM_1 to $
943,"expenditure per head , NUM_1 -"
944,"per head , NUM_1 - NUM_2"
945,the $ NUM_1 list price
946,SunglassesList price $ NUM_1 price $
947,has a $ NUM_1 price
948,NUM_1 % from $ NUM_2 to
949,"head , NUM_1 - NUM_2 ("
950,NUM_1 - $ NUM_2 price
951,", by company , NUM_1 -"
952,"value , by company , NUM_1"
953,decreased NUM_1 % from $ NUM_2
954,"by company , NUM_1 - NUM_2"
955,"company , NUM_1 - NUM_2 ("
956,price decreased NUM_1 % from $
957,"NUM_1 , NUM_2 for $ NUM_3"
958,’s price decreased NUM_1 % from
959,NUM_1 dvd ) just buy
960,Usually ships in NUM_1 - NUM_2
961,NUM_1 is a small price
962,NUM_1 off the list price
963,is the $ NUM_1 price
964,$ NUM_1 - $ NUM_2 price
965,NUM_1 cd ) Buy   $
966,NUM_1 to $ NUM_2 NUM_3 -
967,NUM_1 price $ NUM_2 - Art
968,cd ) Buy   $ NUM_1
969,( NUM_1 cd ) Buy
970,( NUM_1 dvd ) just buy
971,"NUM_1 , NUM_2 fuel price"
972,"* FUEL SUPPLEMENT UPDATEDecember NUM_1 ,"
973,"$ NUM_1 , NUM_2 for $"
974,"SUPPLEMENT UPDATEDecember NUM_1 , NUM_2 fuel"
975,NUM_1 - NUM_2 - NUM_3
976,$ NUM_1 off the list price
977,"UPDATEDecember NUM_1 , NUM_2 fuel price"
978,"With $ NUM_1 for shipping ,"
