index,pattern,Lb,Ub,Unit,Rate
837,lbs ( NUM_1 - NUM_2 kg
838,to NUM_1 lb ( NUM_2 kg
839,NUM_1 lbs ( NUM_2 - NUM_3
840,rates for computer memory under NUM_1
841,between NUM_1 - NUM_2 kg
842,for computer memory under NUM_1 kg
843,computer memory under NUM_1 kg
844,from NUM_1 - NUM_2 kg
845,is NUM_1 - NUM_2 kg
846,", NUM_1 - NUM_2 kg"
847,", NUM_1 , NUM_2 , NUM_3"
848,( NUM_1 lbs . ) of
849,NUM_1 lbs ( NUM_2 Kg
850,cm x NUM_1 cm x NUM_2
851,", NUM_1 and NUM_2 kg"
852,weighing less than NUM_1 kg
853,"NUM_1 "" , NUM_2 kg »"
854,"NUM_1 , and NUM_2 kg"
855,", NUM_1 , and NUM_2 kg"
856,", NUM_1 , NUM_2 kg"
857,pounds ( NUM_1 to NUM_2 kg
858,NUM_1 pounds ( NUM_2 to NUM_3
859,NUM_1 - NUM_2 pounds ( NUM_3
860,to NUM_1 mg per kg
861,  gallons ( NUM_1 litres )
862,- NUM_1 lbs ( NUM_2 -
863,- NUM_1 pounds ( NUM_2 -
864,as much as NUM_1 kg
865,( up to NUM_1 kg
866,", NUM_1 kg / mm"
867,of NUM_1 pounds ( NUM_2 kg
868,has a mass of NUM_1 kg
869,NUM_1 lb / NUM_2 kg
870,to NUM_1 lbs ( NUM_2 kg
871,"mm , NUM_1 kg / mm"
872,"NUM_1 , NUM_2 and NUM_3 kg"
873,about NUM_1 to NUM_2 kg
874,to NUM_1 pounds ( NUM_2 to
875,gallons ( NUM_1 L ) of
876,NUM_1 oz ( NUM_2 kg
877,of NUM_1 lb ( NUM_2 kg
878,NUM_1 cm x NUM_2 cm x
879,up to NUM_1 lbs ( NUM_2
880,( NUM_1 x NUM_2 x NUM_3
881,a total of NUM_1 kg
882,up to NUM_1 lb ( NUM_2
883,- NUM_1 - NUM_2 kg
884,about NUM_1 lb ( NUM_2 kg
885,weighing more than NUM_1 kg
886,", NUM_1 cm , NUM_2 kg"
887,than NUM_1 pounds ( NUM_2 kg
888,weighing NUM_1 - NUM_2 kg
889,( NUM_1 ± NUM_2 kg
890,in excess of NUM_1 kg
891,can weigh up to NUM_1 kg
892,NUM_1 - NUM_2 lbs ( NUM_3
893,ranged from NUM_1 to NUM_2 kg
894,a NUM_1 lb ( NUM_2 kg
895,weigh more than NUM_1 kg
896,NUM_1 to NUM_2 mg per kg
897,weigh NUM_1 - NUM_2 kg
898,NUM_1 cm and NUM_2 kg
899,maximum weight of NUM_1 kg
900,no more than NUM_1 kg
901,weigh less than NUM_1 kg
902,weighing NUM_1 to NUM_2 kg
903,between NUM_1 to NUM_2 kg
904,of NUM_1 and NUM_2 kg
905,weigh between NUM_1 and NUM_2 kg
906,lbs   ( NUM_1 kg
907,weighs NUM_1 pounds ( NUM_2 kg
908,NUM_1 porte 's weight is about
909,NUM_1 lb ( NUM_2 - NUM_3
910,over NUM_1 pounds ( NUM_2 kg
911,porte 's weight is about NUM_1
912,to NUM_1 - NUM_2 kg
913,weight up to NUM_1 kg
914,"NUM_1 mm , NUM_2 kg"
915,lb ( NUM_1 - NUM_2 kg
916,a maximum of NUM_1 kg
